# Temperature (C)	Pressure (bar)	Quality (l+v)	Internal Energy (l+v, kJ/mol)	Enthalpy (l+v, kJ/mol)	Entropy (l+v, J/mol*K)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/bar)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/bar)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
7.5000	8.4025	undefined	12.508	14.714	69.157	50.000	0.020000	12.508	14.714	69.157	13.146	23.445	168.13	1.9993	22.354	0.0055337	50.000	0.020000	12.508	14.714	69.157	13.146	23.445	168.13	1.9993	22.354	0.0055337
8.0000	8.4191	undefined	12.515	14.725	69.181	50.000	0.020000	12.515	14.725	69.181	13.142	23.434	168.30	1.9929	22.390	0.0055424	50.000	0.020000	12.515	14.725	69.181	13.142	23.434	168.30	1.9929	22.390	0.0055424
8.5000	8.4358	undefined	12.521	14.736	69.204	50.000	0.020000	12.521	14.736	69.204	13.138	23.422	168.47	1.9865	22.426	0.0055511	50.000	0.020000	12.521	14.736	69.204	13.138	23.422	168.47	1.9865	22.426	0.0055511
9.0000	8.4524	undefined	12.528	14.747	69.227	50.000	0.020000	12.528	14.747	69.227	13.134	23.411	168.64	1.9802	22.462	0.0055599	50.000	0.020000	12.528	14.747	69.227	13.134	23.411	168.64	1.9802	22.462	0.0055599
9.5000	8.4690	undefined	12.534	14.758	69.251	50.000	0.020000	12.534	14.758	69.251	13.130	23.400	168.81	1.9739	22.498	0.0055686	50.000	0.020000	12.534	14.758	69.251	13.130	23.400	168.81	1.9739	22.498	0.0055686
10.000	8.4857	undefined	12.541	14.769	69.274	50.000	0.020000	12.541	14.769	69.274	13.126	23.389	168.98	1.9676	22.534	0.0055773	50.000	0.020000	12.541	14.769	69.274	13.126	23.389	168.98	1.9676	22.534	0.0055773
10.500	8.5023	undefined	12.547	14.780	69.297	50.000	0.020000	12.547	14.780	69.297	13.122	23.378	169.15	1.9614	22.570	0.0055860	50.000	0.020000	12.547	14.780	69.297	13.122	23.378	169.15	1.9614	22.570	0.0055860
11.000	8.5189	undefined	12.554	14.791	69.320	50.000	0.020000	12.554	14.791	69.320	13.118	23.368	169.32	1.9552	22.606	0.0055947	50.000	0.020000	12.554	14.791	69.320	13.118	23.368	169.32	1.9552	22.606	0.0055947
11.500	8.5355	undefined	12.560	14.802	69.343	50.000	0.020000	12.560	14.802	69.343	13.115	23.357	169.49	1.9490	22.642	0.0056034	50.000	0.020000	12.560	14.802	69.343	13.115	23.357	169.49	1.9490	22.642	0.0056034
12.000	8.5522	undefined	12.567	14.813	69.366	50.000	0.020000	12.567	14.813	69.366	13.111	23.346	169.66	1.9429	22.678	0.0056121	50.000	0.020000	12.567	14.813	69.366	13.111	23.346	169.66	1.9429	22.678	0.0056121
12.500	8.5688	undefined	12.574	14.824	69.389	50.000	0.020000	12.574	14.824	69.389	13.107	23.336	169.82	1.9368	22.714	0.0056208	50.000	0.020000	12.574	14.824	69.389	13.107	23.336	169.82	1.9368	22.714	0.0056208
13.000	8.5854	undefined	12.580	14.835	69.412	50.000	0.020000	12.580	14.835	69.412	13.103	23.325	169.99	1.9307	22.750	0.0056295	50.000	0.020000	12.580	14.835	69.412	13.103	23.325	169.99	1.9307	22.750	0.0056295
13.500	8.6020	undefined	12.587	14.845	69.435	50.000	0.020000	12.587	14.845	69.435	13.099	23.315	170.16	1.9247	22.786	0.0056382	50.000	0.020000	12.587	14.845	69.435	13.099	23.315	170.16	1.9247	22.786	0.0056382
14.000	8.6186	undefined	12.593	14.856	69.458	50.000	0.020000	12.593	14.856	69.458	13.096	23.305	170.33	1.9187	22.822	0.0056469	50.000	0.020000	12.593	14.856	69.458	13.096	23.305	170.33	1.9187	22.822	0.0056469
14.500	8.6352	undefined	12.600	14.867	69.480	50.000	0.020000	12.600	14.867	69.480	13.092	23.294	170.50	1.9127	22.858	0.0056556	50.000	0.020000	12.600	14.867	69.480	13.092	23.294	170.50	1.9127	22.858	0.0056556
15.000	8.6518	undefined	12.606	14.878	69.503	50.000	0.020000	12.606	14.878	69.503	13.088	23.284	170.67	1.9068	22.894	0.0056643	50.000	0.020000	12.606	14.878	69.503	13.088	23.284	170.67	1.9068	22.894	0.0056643
15.500	8.6684	undefined	12.613	14.889	69.526	50.000	0.020000	12.613	14.889	69.526	13.085	23.274	170.83	1.9009	22.930	0.0056730	50.000	0.020000	12.613	14.889	69.526	13.085	23.274	170.83	1.9009	22.930	0.0056730
16.000	8.6851	undefined	12.619	14.900	69.548	50.000	0.020000	12.619	14.900	69.548	13.081	23.264	171.00	1.8950	22.966	0.0056816	50.000	0.020000	12.619	14.900	69.548	13.081	23.264	171.00	1.8950	22.966	0.0056816
16.500	8.7017	undefined	12.626	14.911	69.571	50.000	0.020000	12.626	14.911	69.571	13.078	23.254	171.17	1.8891	23.002	0.0056903	50.000	0.020000	12.626	14.911	69.571	13.078	23.254	171.17	1.8891	23.002	0.0056903
17.000	8.7183	undefined	12.632	14.922	69.594	50.000	0.020000	12.632	14.922	69.594	13.074	23.244	171.34	1.8833	23.038	0.0056989	50.000	0.020000	12.632	14.922	69.594	13.074	23.244	171.34	1.8833	23.038	0.0056989
17.500	8.7349	undefined	12.639	14.933	69.616	50.000	0.020000	12.639	14.933	69.616	13.071	23.235	171.50	1.8775	23.074	0.0057076	50.000	0.020000	12.639	14.933	69.616	13.071	23.235	171.50	1.8775	23.074	0.0057076
18.000	8.7514	undefined	12.646	14.944	69.639	50.000	0.020000	12.646	14.944	69.639	13.067	23.225	171.67	1.8718	23.110	0.0057163	50.000	0.020000	12.646	14.944	69.639	13.067	23.225	171.67	1.8718	23.110	0.0057163
18.500	8.7680	undefined	12.652	14.954	69.661	50.000	0.020000	12.652	14.954	69.661	13.064	23.215	171.84	1.8661	23.146	0.0057249	50.000	0.020000	12.652	14.954	69.661	13.064	23.215	171.84	1.8661	23.146	0.0057249
19.000	8.7846	undefined	12.659	14.965	69.683	50.000	0.020000	12.659	14.965	69.683	13.060	23.206	172.00	1.8604	23.182	0.0057336	50.000	0.020000	12.659	14.965	69.683	13.060	23.206	172.00	1.8604	23.182	0.0057336
19.500	8.8012	undefined	12.665	14.976	69.706	50.000	0.020000	12.665	14.976	69.706	13.057	23.196	172.17	1.8547	23.218	0.0057422	50.000	0.020000	12.665	14.976	69.706	13.057	23.196	172.17	1.8547	23.218	0.0057422
20.000	8.8178	undefined	12.672	14.987	69.728	50.000	0.020000	12.672	14.987	69.728	13.054	23.187	172.33	1.8491	23.254	0.0057508	50.000	0.020000	12.672	14.987	69.728	13.054	23.187	172.33	1.8491	23.254	0.0057508
20.500	8.8344	undefined	12.678	14.998	69.750	50.000	0.020000	12.678	14.998	69.750	13.050	23.177	172.50	1.8434	23.290	0.0057595	50.000	0.020000	12.678	14.998	69.750	13.050	23.177	172.50	1.8434	23.290	0.0057595
21.000	8.8510	undefined	12.685	15.009	69.772	50.000	0.020000	12.685	15.009	69.772	13.047	23.168	172.66	1.8379	23.326	0.0057681	50.000	0.020000	12.685	15.009	69.772	13.047	23.168	172.66	1.8379	23.326	0.0057681
21.500	8.8676	undefined	12.691	15.020	69.795	50.000	0.020000	12.691	15.020	69.795	13.044	23.159	172.83	1.8323	23.361	0.0057767	50.000	0.020000	12.691	15.020	69.795	13.044	23.159	172.83	1.8323	23.361	0.0057767
22.000	8.8841	undefined	12.698	15.031	69.817	50.000	0.020000	12.698	15.031	69.817	13.041	23.150	173.00	1.8268	23.397	0.0057853	50.000	0.020000	12.698	15.031	69.817	13.041	23.150	173.00	1.8268	23.397	0.0057853
22.500	8.9007	undefined	12.704	15.041	69.839	50.000	0.020000	12.704	15.041	69.839	13.037	23.141	173.16	1.8213	23.433	0.0057939	50.000	0.020000	12.704	15.041	69.839	13.037	23.141	173.16	1.8213	23.433	0.0057939
23.000	8.9173	undefined	12.711	15.052	69.861	50.000	0.020000	12.711	15.052	69.861	13.034	23.132	173.33	1.8158	23.469	0.0058026	50.000	0.020000	12.711	15.052	69.861	13.034	23.132	173.33	1.8158	23.469	0.0058026
23.500	8.9339	undefined	12.717	15.063	69.883	50.000	0.020000	12.717	15.063	69.883	13.031	23.123	173.49	1.8104	23.505	0.0058112	50.000	0.020000	12.717	15.063	69.883	13.031	23.123	173.49	1.8104	23.505	0.0058112
24.000	8.9504	undefined	12.724	15.074	69.905	50.000	0.020000	12.724	15.074	69.905	13.028	23.114	173.65	1.8050	23.541	0.0058198	50.000	0.020000	12.724	15.074	69.905	13.028	23.114	173.65	1.8050	23.541	0.0058198
24.500	8.9670	undefined	12.730	15.085	69.927	50.000	0.020000	12.730	15.085	69.927	13.025	23.105	173.82	1.7996	23.577	0.0058284	50.000	0.020000	12.730	15.085	69.927	13.025	23.105	173.82	1.7996	23.577	0.0058284
25.000	8.9836	undefined	12.737	15.096	69.948	50.000	0.020000	12.737	15.096	69.948	13.022	23.096	173.98	1.7942	23.613	0.0058370	50.000	0.020000	12.737	15.096	69.948	13.022	23.096	173.98	1.7942	23.613	0.0058370
25.500	9.0002	undefined	12.743	15.107	69.970	50.000	0.020000	12.743	15.107	69.970	13.019	23.087	174.15	1.7889	23.649	0.0058455	50.000	0.020000	12.743	15.107	69.970	13.019	23.087	174.15	1.7889	23.649	0.0058455
26.000	9.0167	undefined	12.750	15.118	69.992	50.000	0.020000	12.750	15.118	69.992	13.016	23.079	174.31	1.7836	23.684	0.0058541	50.000	0.020000	12.750	15.118	69.992	13.016	23.079	174.31	1.7836	23.684	0.0058541
26.500	9.0333	undefined	12.756	15.128	70.014	50.000	0.020000	12.756	15.128	70.014	13.013	23.070	174.47	1.7783	23.720	0.0058627	50.000	0.020000	12.756	15.128	70.014	13.013	23.070	174.47	1.7783	23.720	0.0058627
27.000	9.0498	undefined	12.763	15.139	70.036	50.000	0.020000	12.763	15.139	70.036	13.010	23.062	174.64	1.7731	23.756	0.0058713	50.000	0.020000	12.763	15.139	70.036	13.010	23.062	174.64	1.7731	23.756	0.0058713
27.500	9.0664	undefined	12.769	15.150	70.057	50.000	0.020000	12.769	15.150	70.057	13.007	23.053	174.80	1.7678	23.792	0.0058799	50.000	0.020000	12.769	15.150	70.057	13.007	23.053	174.80	1.7678	23.792	0.0058799
28.000	9.0830	undefined	12.776	15.161	70.079	50.000	0.020000	12.776	15.161	70.079	13.004	23.045	174.96	1.7626	23.828	0.0058884	50.000	0.020000	12.776	15.161	70.079	13.004	23.045	174.96	1.7626	23.828	0.0058884
28.500	9.0995	undefined	12.782	15.172	70.100	50.000	0.020000	12.782	15.172	70.100	13.001	23.036	175.13	1.7575	23.864	0.0058970	50.000	0.020000	12.782	15.172	70.100	13.001	23.036	175.13	1.7575	23.864	0.0058970
29.000	9.1161	undefined	12.789	15.183	70.122	50.000	0.020000	12.789	15.183	70.122	12.998	23.028	175.29	1.7523	23.899	0.0059055	50.000	0.020000	12.789	15.183	70.122	12.998	23.028	175.29	1.7523	23.899	0.0059055
29.500	9.1326	undefined	12.795	15.194	70.143	50.000	0.020000	12.795	15.194	70.143	12.995	23.020	175.45	1.7472	23.935	0.0059141	50.000	0.020000	12.795	15.194	70.143	12.995	23.020	175.45	1.7472	23.935	0.0059141
30.000	9.1492	undefined	12.802	15.204	70.165	50.000	0.020000	12.802	15.204	70.165	12.992	23.012	175.61	1.7421	23.971	0.0059227	50.000	0.020000	12.802	15.204	70.165	12.992	23.012	175.61	1.7421	23.971	0.0059227
